cultexp
eng	2325.052
fra	586.135
deu	574.525
spa	391.141
rus	279.5629
ita	227.527
pol	123.75
nld	106.458
jpn	93.015
por	90.414
twit.eig
eng	1
msa	0.822992157666439
spa	0.693458419022746
por	0.570558612190605
fra	0.508144128195
nld	0.475438332157708
ita	0.473361877348239
ces	0.427695513933462
kor	0.397599449640276
deu	0.345795250405766
wiki.eig
eng	1
deu	0.881853885828308
fra	0.818472173093032
spa	0.722866816754267
jpn	0.716780194239307
ita	0.667877418887979
rus	0.641438481118609
swe	0.637980708718283
nld	0.582232256103462
pol	0.521210982692336
book.eig
eng	1
deu	0.948573661161242
fra	0.908485778147255
rus	0.857987629055576
spa	0.777157259129472
ita	0.666951794601442
swe	0.571497110044563
pol	0.547185866425525
nld	0.540485899013472
dan	0.502651584265193
numppl
United States	1807
United Kingdom	673
France	491
Germany	437
Russia	238
Italy	220
Poland	125
Austria	111
Spain	100
Japan	93
India	88
