cultexp
eng	3300.798
fra	997.7
deu	929.088
ita	801.15
spa	774.644
rus	429.38
ara	273.068
por	235.687
nld	226.858
pol	164.894
twit.eig
eng	1
msa	0.822992157666437
spa	0.693458419022745
por	0.570558612190604
fra	0.508144128194999
nld	0.475438332157708
ita	0.473361877348239
ces	0.427695513933462
kor	0.397599449640275
deu	0.345795250405766
wiki.eig
eng	1
deu	0.881853885828309
fra	0.818472173093033
spa	0.722866816754267
jpn	0.716780194239308
ita	0.667877418887981
rus	0.64143848111861
swe	0.637980708718283
nld	0.582232256103463
pol	0.521210982692338
book.eig
eng	1
deu	0.948573661161242
fra	0.908485778147255
rus	0.857987629055576
spa	0.777157259129472
ita	0.666951794601442
swe	0.571497110044563
pol	0.547185866425525
nld	0.540485899013471
dan	0.502651584265193
country_code	total_exports
US	2291
GB	1140
FR	857
IT	793
DE	740
RU	369
ES	298
TR	184
PL	167
NL	162
GR	140
