src.name	tgt.name	common.num	src.num	tgt.num	total.num	exposure	phi	ttest	pval
jpn	zho	1	191	51	3806	0.0196078431372549	-0.016321491009599	-0.224413296858014	0.411337804605344
eng	heb	6	2305	19	3806	0.315789473684211	-0.042006867183585	-2.01767296133436	0.0218705044042838
cat	spa	3	7	159	3806	0.0188679245283019	0.082984672715947	1.04339381812443	0.149174861579103
eng	por	11	2305	54	3806	0.203703703703704	-0.098661331503225	-4.75792968979302	1.03844523055883e-06
eng	jpn	13	2305	191	3806	0.0680628272251309	-0.252832179858481	-12.5407580361995	3.00547496881755e-35
nld	zho	1	58	51	3806	0.0196078431372549	0.004156157582402	0.0311021040621073	0.487647446344113
cat	jpn	1	7	191	3806	0.00523560209424084	0.018220764236691	0.250535685910146	0.401221202081164
eng	slv	3	2305	11	3806	0.272727272727273	-0.036672562412091	-1.76108556848039	0.0391782487447991
eng	hif	1	2305	1	3806	1	0.013082102594637	0.627858366432307	0.265079461498123
eng	swa	1	2305	1	3806	1	0.013082102594637	0.627858366432307	0.265079461498123
eng	slk	3	2305	11	3806	0.272727272727273	-0.036672562412091	-1.76108556848039	0.0391782487447991
deu	heb	1	433	19	3806	0.0526315789473684	-0.013637788253193	-0.283154174657684	0.388596987987764
cat	deu	1	7	433	3806	0.0023094688221709	0.003932474516426	0.0816409237642385	0.467484990448762
ces	spa	1	19	159	3806	0.00628930817610063	0.003843074113485	0.048153936221667	0.480826996942113
eng	sah	1	2305	1	3806	1	0.013082102594637	0.627858366432307	0.265079461498123
roh	spa	1	1	159	3806	0.00628930817610063	0.077641155278442	0.975786425972579	0.165326281378583
deu	rus	2	433	118	3806	0.0169491525423729	-0.054540728321056	-1.13398282467609	0.128714586205432
fra	heb	1	149	19	3806	0.0526315789473684	0.004924073742751	0.0597019451046837	0.476236510815435
est	fin	1	6	56	3806	0.0178571428571429	0.050147859904125	0.368974247093523	0.356769165922328
fin	rus	1	56	118	3806	0.00847457627118644	-0.009268768255319	-0.0998319776060055	0.460323565821303
eng	fra	11	2305	149	3806	0.0738255033557047	-0.219644165520111	-10.8044764753799	7.01958443406842e-27
deu	swe	1	433	28	3806	0.0357142857142857	-0.021162004616549	-0.439433039336481	0.330283506252611
epo	lat	1	3	2	3806	0.5	0.407872621839791	0.446719902511417	0.342678327932985
eng	rus	12	2305	118	3806	0.101694915254237	-0.184440727143585	-9.00573915128292	2.18799293418624e-19
eng	tha	1	2305	9	3806	0.111111111111111	-0.049262948720919	-2.36698221319664	0.00900799602700546
afr	slv	1	2	11	3806	0.0909090909090909	0.212331116335075	0.651857140328757	0.263939220707241
jpn	kor	1	191	25	3806	0.04	-0.003792971675754	-0.05214511453659	0.479233780684972
deu	pol	1	433	43	3806	0.0232558139534884	-0.030471200660216	-0.632892451353648	0.263568984515445
fin	jpn	1	56	191	3806	0.00523560209424084	-0.018094173073863	-0.248794484124911	0.401893538539684
heb	slv	1	19	11	3806	0.0909090909090909	0.065631714891257	0.271191204270142	0.394584220175734
cat	kor	1	7	25	3806	0.04	0.07242178738805	0.348237128663795	0.365288747196438
ben	eng	2	2	2305	3806	0.000867678958785249	0.018503318521362	0.888118572040397	0.187284818854893
jpn	nld	1	191	58	3806	0.0172413793103448	-0.018770215029767	-0.258093263393609	0.398306407621909
eng	roh	1	2305	1	3806	1	0.013082102594637	0.627858366432307	0.265079461498123
deu	spa	4	433	159	3806	0.0251572327044025	-0.05826832646757	-1.21174069146426	0.113136245383691
bul	ita	1	5	129	3806	0.00775193798449612	0.033292690142665	0.375397667161296	0.353990640224415
jpn	vie	1	191	5	3806	0.2	0.024888140275827	0.342261378272349	0.366265261213641
jpn	spa	2	191	159	3806	0.0125786163522013	-0.035964806767329	-0.494754425975446	0.310671050329161
deu	epo	1	433	3	3806	0.333333333333333	0.019421305736863	0.403272846571017	0.343473285246142
bul	eng	2	5	2305	3806	0.000867678958785249	-0.015259844212866	-0.73239882745771	0.231999819171477
eng	hun	3	2305	21	3806	0.142857142857143	-0.070531108103356	-3.39320892453393	0.000351232133721281
nor	swe	2	26	28	3806	0.0714285714285714	0.067514692703792	0.345046033983548	0.366319182608164
deu	slv	1	433	11	3806	0.0909090909090909	-0.003875766336803	-0.0804636044439559	0.467952858875736
deu	sah	1	433	1	3806	1	0.045246698102095	0.94030888609506	0.173791702012132
eng	spa	16	2305	159	3806	0.10062893081761	-0.215754406305061	-10.6037058845671	5.53429933326978e-26
deu	nor	1	433	26	3806	0.0384615384615385	-0.019669265997219	-0.408423586621005	0.341582310019501
pol	slk	1	43	11	3806	0.0909090909090909	0.040553817648773	0.25988492559504	0.398096447454329
fra	ita	2	149	129	3806	0.0155038759689922	-0.022834816539879	-0.276929645967196	0.391108967134355
jpn	rus	1	191	118	3806	0.00847457627118644	-0.034172508076673	-0.470068858895137	0.319421047096448
jpn	msa	1	191	19	3806	0.0526315789473684	0.000794105088442	0.0109171434747969	0.495650473650712
fra	swe	1	149	28	3806	0.0357142857142857	-0.001524458052085	-0.018483093078642	0.492639096116907
est	rus	1	6	118	3806	0.00847457627118644	0.031101227501782	0.335132595409927	0.369060052744491
ell	eng	1	2	2305	3806	0.000433839479392625	-0.00495558563997	-0.23781940461446	0.406021152357933
ita	nld	1	129	58	3806	0.0172413793103448	-0.011447747579187	-0.129018017565552	0.448772165888697
eng	pol	6	2305	43	3806	0.13953488372093	-0.101947796407013	-4.91805645948359	4.6786079724387e-07
eng	fin	7	2305	56	3806	0.125	-0.120178182675065	-5.80940538368309	3.56825035974238e-09
fra	jpn	1	149	191	3806	0.00523560209424084	-0.040192343268825	-0.55300021172887	0.290454961588136
eng	kor	3	2305	25	3806	0.12	-0.08079948985364	-3.89025342624803	5.14882425578797e-05
deu	ell	2	433	2	3806	1	0.063996904241234	1.33133937434821	0.0918889294081511
nor	spa	3	26	159	3806	0.0188679245283019	0.030512017121496	0.382492567262079	0.351303419237127
deu	ukr	1	433	11	3806	0.0909090909090909	-0.003875766336803	-0.0804636044439559	0.467952858875736
eng	ukr	2	2305	11	3806	0.181818181818182	-0.046687326890846	-2.24295113275057	0.0124973171311895
ces	nor	1	19	26	3806	0.0384615384615385	0.039385222308485	0.19309722004005	0.424191668951122
eng	msa	12	2305	19	3806	0.631578947368421	0.003761958571668	0.180536097626559	0.428373794502375
fra	por	1	149	54	3806	0.0185185185185185	-0.012760918866631	-0.154730517550801	0.438621584081731
afr	eng	1	2	2305	3806	0.000433839479392625	-0.00495558563997	-0.23781940461446	0.406021152357933
kor	slk	1	25	11	3806	0.0909090909090909	0.056211107471725	0.270005905953479	0.394686037464486
heb	rus	1	19	118	3806	0.00847457627118644	0.008838444432423	0.0951966781790279	0.462160041110663
bul	lat	1	5	2	3806	0.5	0.31568723029545	0.576254049420437	0.294705228572066
eng	lav	1	2305	1	3806	1	0.013082102594637	0.627858366432307	0.265079461498123
eng	ron	1	2305	5	3806	0.2	-0.030102411827016	-1.44525712891305	0.0742608043096683
por	spa	2	54	159	3806	0.0125786163522013	-0.002841608337125	-0.0356053941634608	0.485820834101576
eng	nor	5	2305	26	3806	0.192307692307692	-0.070139864591447	-3.37429311820409	0.000376152103794799
deu	msa	1	433	19	3806	0.0526315789473684	-0.013637788253193	-0.283154174657684	0.388596987987764
hbs	vie	1	9	5	3806	0.2	0.147580114570327	0.394783115355667	0.351097755004363
haw	swa	1	1	1	3806	1	0.999999999999973	NA	NA
eng	hbs	2	2305	9	3806	0.222222222222222	-0.038194126309218	-1.83425855266122	0.0333722300151081
msa	zho	1	19	51	3806	0.0196078431372549	0.02416822881673	0.169227031968826	0.433143753140146
ell	por	1	2	54	3806	0.0185185185185185	0.094189688385764	0.682244578033226	0.249000242820194
deu	nld	3	433	58	3806	0.0517241379310345	-0.024306802972439	-0.504771479777881	0.306988069003508
ita	jpn	2	129	191	3806	0.0104712041884817	-0.029752648500371	-0.409212453278882	0.341421131247836
slk	ces	1	11	19	3806	0.0526315789473684	0.065631714891257	0.271191204270142	0.394584220175734
ita	deu	5	129	433	3806	0.0115473441108545	-0.04424585104684	-0.919468198239974	0.17918132925305
eng	ces	3	2305	19	3806	0.157894736842105	-0.064891280061213	-3.1206827576812	0.000913334128751352
spa	rus	1	159	118	3806	0.00847457627118644	-0.029772311401742	-0.373211434835037	0.354744091337432
nor	nld	1	26	58	3806	0.0172413793103448	0.015721850512	0.117666099254897	0.453369384287421
roh	fra	1	1	149	3806	0.00671140939597315	0.080314140387261	0.97691302018782	0.165097822959945
fin	deu	2	56	433	3806	0.0046189376443418	-0.030039115832689	-0.623909806112352	0.266507682690843
jpn	deu	1	191	433	3806	0.0023094688221709	-0.07856652353041	-1.63614093366232	0.0512683550106485
haw	eng	1	1	2305	3806	0.000433839479392625	0.013082102594637	0.627858366432307	0.265079461498123
spa	fra	2	159	149	3806	0.0134228187919463	-0.028604672315701	-0.358562239533535	0.360199118276982
hbs	deu	1	9	433	3806	0.0023094688221709	-0.000407331240909	-0.00845641701476659	0.496628365244725
fra	deu	2	149	433	3806	0.0046189376443418	-0.063788544766704	-1.32698709560995	0.0926061355875902
por	ita	2	54	129	3806	0.0155038759689922	0.00208383128139	0.0234836368884161	0.490650388840517
ukr	pol	2	11	43	3806	0.0465116279069767	0.08686279753815	0.558303512926156	0.289766409459343
nld	eng	13	58	2305	3806	0.00563991323210412	-0.097103387984025	-4.68207711210596	1.5023695211284e-06
lat	ita	1	2	129	3806	0.00775193798449612	0.059061801425474	0.666756637511969	0.2530591985163
rus	pol	1	118	43	3806	0.0232558139534884	-0.004778388502364	-0.0514654067535782	0.47952084356352
spa	glg	1	159	2	3806	0.5	0.052513961384844	0.658907216945406	0.255454216778135
jbo	eng	1	3	2305	3806	0.000433839479392625	-0.015648442593011	-0.751054184522756	0.22634835741356
vie	eng	2	5	2305	3806	0.000867678958785249	-0.015259844212866	-0.73239882745771	0.231999819171477
rus	epo	1	118	3	3806	0.333333333333333	0.04899034943054	0.528276538317158	0.299149769111071
msa	kor	1	19	25	3806	0.04	0.040390277467614	0.193863162171177	0.42392481079055
sco	eng	1	1	2305	3806	0.000433839479392625	0.013082102594637	0.627858366432307	0.265079461498123
fas	eng	1	7	2305	3806	0.000433839479392625	-0.040646052597138	-1.95220036559807	0.0255176677075163
ita	eng	19	129	2305	3806	0.00824295010845987	-0.175660805157626	-8.56303744872706	9.88247077638534e-18
spa	ita	1	159	129	3806	0.00775193798449612	-0.031852121675885	-0.399308552844277	0.345100848221073
swe	eng	6	28	2305	3806	0.00260303687635575	-0.06893533786202	-3.31606655396612	0.000463550682778895
pol	jpn	1	43	191	3806	0.00523560209424084	-0.013184719024789	-0.181275675721392	0.428171709058658
eng	cat	3	2305	7	3806	0.428571428571429	-0.015550931146135	-0.7463729422535	0.227759137234037
jpn	hbs	2	191	9	3806	0.222222222222222	0.038364015109686	0.527806564861336	0.2991231120407
spa	nld	1	159	58	3806	0.0172413793103448	-0.015254515691011	-0.191160776634066	0.424321757517506
lat	deu	1	2	433	3806	0.0023094688221709	0.027890735023597	0.579252047836176	0.281360168993863
eng	ara	2	2305	20	3806	0.1	-0.075195911879061	-3.61886620256543	0.000151133157503312
tur	kur	1	34	1	3806	1	0.170753279277038	0.980323625837938	0.16692547062235
deu	dan	2	433	14	3806	0.142857142857143	0.005566489538783	0.115565116354853	0.454025392343791
zho	eng	12	51	2305	3806	0.0052060737527115	-0.088310089348717	-4.25458682732249	1.08903070699769e-05
eng	deu	58	2305	433	3806	0.133949191685912	-0.345796215663508	-17.6856500674489	4.89067936278272e-66
epo	eng	1	3	2305	3806	0.000433839479392625	-0.015648442593011	-0.751054184522756	0.22634835741356
por	cat	1	54	7	3806	0.142857142857143	0.046701287282597	0.337135620654557	0.368660780366917
por	deu	3	54	433	3806	0.0069284064665127	-0.021993583216903	-0.45670912545117	0.324054573336984
est	eng	2	6	2305	3806	0.000867678958785249	-0.022138973642547	-1.0627005603444	0.144014544626364
nor	fra	1	26	149	3806	0.00671140939597315	-0.00029384663682	-0.00356270128605059	0.498581073580989
lat	eng	2	2	2305	3806	0.000867678958785249	0.018503318521362	0.888118572040397	0.187284818854893
ukr	rus	7	11	118	3806	0.0593220338983051	0.188034035758239	2.06196888761791	0.0207032493130915
zho	jpn	1	51	191	3806	0.00523560209424084	-0.016321491009599	-0.224413296858014	0.411337804605344
heb	eng	6	19	2305	3806	0.00260303687635575	-0.042006867183585	-2.01767296133436	0.0218705044042838
spa	cat	3	159	7	3806	0.428571428571429	0.082984672715947	1.04339381812443	0.149174861579103
por	eng	11	54	2305	3806	0.00477223427331887	-0.098661331503225	-4.75792968979302	1.03844523055883e-06
jpn	eng	13	191	2305	3806	0.00563991323210412	-0.252832179858481	-12.5407580361995	3.00547496881755e-35
zho	nld	1	51	58	3806	0.0172413793103448	0.004156157582402	0.0311021040621073	0.487647446344113
jpn	cat	1	191	7	3806	0.142857142857143	0.018220764236691	0.250535685910146	0.401221202081164
slv	eng	3	11	2305	3806	0.00130151843817787	-0.036672562412091	-1.76108556848039	0.0391782487447991
hif	eng	1	1	2305	3806	0.000433839479392625	0.013082102594637	0.627858366432307	0.265079461498123
swa	eng	1	1	2305	3806	0.000433839479392625	0.013082102594637	0.627858366432307	0.265079461498123
slk	eng	3	11	2305	3806	0.00130151843817787	-0.036672562412091	-1.76108556848039	0.0391782487447991
heb	deu	1	19	433	3806	0.0023094688221709	-0.013637788253193	-0.283154174657684	0.388596987987764
deu	cat	1	433	7	3806	0.142857142857143	0.003932474516426	0.0816409237642385	0.467484990448762
spa	ces	1	159	19	3806	0.0526315789473684	0.003843074113485	0.048153936221667	0.480826996942113
sah	eng	1	1	2305	3806	0.000433839479392625	0.013082102594637	0.627858366432307	0.265079461498123
spa	roh	1	159	1	3806	1	0.077641155278442	0.975786425972579	0.165326281378583
rus	deu	2	118	433	3806	0.0046189376443418	-0.054540728321056	-1.13398282467609	0.128714586205432
heb	fra	1	19	149	3806	0.00671140939597315	0.004924073742751	0.0597019451046837	0.476236510815435
fin	est	1	56	6	3806	0.166666666666667	0.050147859904125	0.368974247093523	0.356769165922328
rus	fin	1	118	56	3806	0.0178571428571429	-0.009268768255319	-0.0998319776060055	0.460323565821303
fra	eng	11	149	2305	3806	0.00477223427331887	-0.219644165520111	-10.8044764753799	7.01958443406842e-27
swe	deu	1	28	433	3806	0.0023094688221709	-0.021162004616549	-0.439433039336481	0.330283506252611
lat	epo	1	2	3	3806	0.333333333333333	0.407872621839791	0.446719902511417	0.342678327932985
rus	eng	12	118	2305	3806	0.0052060737527115	-0.184440727143585	-9.00573915128292	2.18799293418624e-19
tha	eng	1	9	2305	3806	0.000433839479392625	-0.049262948720919	-2.36698221319664	0.00900799602700546
slv	afr	1	11	2	3806	0.5	0.212331116335075	0.651857140328757	0.263939220707241
kor	jpn	1	25	191	3806	0.00523560209424084	-0.003792971675754	-0.05214511453659	0.479233780684972
pol	deu	1	43	433	3806	0.0023094688221709	-0.030471200660216	-0.632892451353648	0.263568984515445
jpn	fin	1	191	56	3806	0.0178571428571429	-0.018094173073863	-0.248794484124911	0.401893538539684
slv	heb	1	11	19	3806	0.0526315789473684	0.065631714891257	0.271191204270142	0.394584220175734
kor	cat	1	25	7	3806	0.142857142857143	0.07242178738805	0.348237128663795	0.365288747196438
eng	ben	2	2305	2	3806	1	0.018503318521362	0.888118572040397	0.187284818854893
