Code	1e-05	1.20679264063933e-05	1.45634847750124e-05	1.75751062485479e-05	2.12095088792019e-05	2.55954792269953e-05	3.08884359647748e-05	3.72759372031494e-05	4.49843266896944e-05	5.42867543932386e-05	6.55128556859551e-05	7.9060432109077e-05	9.54095476349994e-05	0.000115139539932645	0.000138949549437314	0.000167683293681101	0.000202358964772516	0.000244205309454865	0.000294705170255181	0.000355648030622313	0.000429193426012878	0.000517947467923121	0.000625055192527397	0.000754312006335461	0.000910298177991522	0.00109854114198756	0.00132571136559011	0.00159985871960606	0.00193069772888325	0.00232995181051537	0.00281176869797423	0.00339322177189533	0.00409491506238042	0.00494171336132383	0.00596362331659464	0.00719685673001151	0.00868511373751352	0.0104811313415469	0.012648552168553	0.0152641796717523	0.0184206996932671	0.0222299648252619	0.0268269579527972	0.0323745754281764	0.0390693993705461	0.0471486636345739	0.0568986602901829	0.06866488450043	0.0828642772854684	0.1	Lang_Name
ara	0.164836582996996	0.164836582996996	0.164836582996996	0.164836582996996	0.164836582996996	0.164836582996996	0.164836582996996	0.164836582996996	0.164836582996996	0.164836582996996	0.164836582996996	0.164836582996996	0.164836582996996	0.164836582996996	0.164836582996996	0.164836582996996	0.164836582996996	0.164836582996996	0.164836582996996	0.165521545615176	0.168983898327982	0.171090563914196	0.171090563914196	0.172506832683251	0.173218448518436	0.17393235586663	0.176909866767522	0.177640836160613	0.182215208287325	0.140492089909631	0.141320903072313	0.144767728385128	0.147248900140978	0.146311980815747	0.10369287392158	0.111156639450369	0.118521335312379	0.12069330353612	0.135176756091936	0.152300781996033	0.167665824070635	0.174474917749385	0.172996771157117	0.189113278419525	0.182643925476854	0.139629058197186	0.1440162170161	0.150411679312645	0.154070965377496	0.154733904708029	Arabic
ben	0.0942592677080495	0.0942592677080493	0.0942592677080495	0.0942592677080493	0.0942592677080494	0.0942592677080494	0.0942592677080493	0.0942592677080493	0.0942592677080493	0.0942592677080493	0.0942592677080492	0.0942592677080494	0.0942592677080494	0.0942592677080494	0.0942592677080492	0.0942592677080494	0.0942592677080493	0.0942592677080494	0.0942592677080493	0.0471850258991713	0.0474570150388394	0.0476162047412222	0.0476162047412223	0.0477206545363862	0.0477723756140363	0.0478237606382476	0.0480690789389016	0.0481191190098282	0.0484862419200481	0.0491255966616542	0.0492739242473922	0.0496477528499921	0.0503364116876496	0.0513993100965749	0.0530999291122914	0.0546441303190373	0.0584921200926992	0.059210586507556	0.0674599575380439	0.0802852653362808	0.0925452715847195	0.0985580656546585	0.106933808168273	0.123324347971561	0.131488798396985	0.139629058197186	0.1440162170161	0.150411679312645	0.154070965377496	0.154733904708029	Bengali
bul	0.0942592677080494	0.0942592677080493	0.0942592677080494	0.0942592677080493	0.0942592677080493	0.0942592677080494	0.0942592677080493	0.0942592677080493	0.0942592677080494	0.0942592677080494	0.0942592677080493	0.0942592677080493	0.0942592677080494	0.0942592677080494	0.0942592677080493	0.0942592677080494	0.0942592677080493	0.0942592677080494	0.0942592677080493	0.0943700517983426	0.0949140300776787	0.0952324094824444	0.0952324094824446	0.0954413090727723	0.0955447512280727	0.0956475212764951	0.0480690789389016	0.0481191190098282	0.0484862419200481	0.0491255966616542	0.0492739242473921	0.0496477528499921	0.0503364116876496	0.0513993100965749	0.0530999291122913	0.0546441303190373	0.0584921200926992	0.059210586507556	0.0674599575380439	0.0802852653362808	0.0925452715847195	0.0985580656546585	0.106933808168273	0.123324347971561	0.131488798396985	0.139629058197186	0.1440162170161	0.150411679312645	0.154070965377496	0.154733904708029	Bulgarian
cat	0.156554223411253	0.156554223411252	0.156554223411253	0.156554223411252	0.156554223411253	0.156554223411252	0.156554223411253	0.156554223411252	0.156554223411252	0.156554223411253	0.156554223411252	0.156554223411252	0.156554223411253	0.156554223411252	0.156554223411252	0.156554223411253	0.156554223411252	0.156554223411253	0.156554223411253	0.157174760741379	0.160310186658262	0.162216941155257	0.162216941155257	0.163498411717458	0.164142178630662	0.164787940512071	0.118988047896467	0.119597459556934	0.123363234640794	0.130223992134907	0.130992787961023	0.134920615140999	0.136177484199983	0.136339235133064	0.147747624375209	0.152351190873401	0.160645724485068	0.162307150676467	0.175739774425377	0.20242697621158	0.205942416084119	0.215364564163528	0.150582470968694	0.176335638921586	0.151752130131645	0.162749087291534	0.168770731177764	0.177671659024501	0.182831573853031	0.18377169433836	Catalan
ces	0.170416664970864	0.170416664970864	0.170416664970864	0.170416664970864	0.170416664970864	0.170416664970864	0.170416664970864	0.170416664970864	0.170416664970864	0.170416664970864	0.170416664970864	0.170416664970864	0.170416664970864	0.170416664970864	0.170416664970864	0.170416664970864	0.170416664970864	0.170416664970864	0.170416664970864	0.171137960314037	0.17478392970917	0.177002276408532	0.177002276408532	0.178493605094451	0.179242928368759	0.179994659584018	0.183139251930486	0.183908967575983	0.139388322763397	0.145658686557174	0.144768745004268	0.148348850759268	0.150982044857126	0.101639958054903	0.10658731746974	0.112511414811416	0.120469954994178	0.127244196108124	0.140129076232624	0.158068782320661	0.173520631974459	0.189117155345032	0.196799661822423	0.207948163840398	0.213464786311451	0.213148033930817	0.207870656195413	0.19510535118167	0.154070965377496	0.154733904708029	Czech
dan	0.170416664970864	0.170416664970864	0.170416664970864	0.170416664970864	0.170416664970864	0.170416664970864	0.170416664970864	0.170416664970864	0.170416664970864	0.170416664970864	0.170416664970864	0.170416664970864	0.170416664970864	0.170416664970864	0.170416664970864	0.170416664970864	0.170416664970864	0.170416664970864	0.170416664970864	0.171137960314037	0.17478392970917	0.177002276408532	0.177002276408532	0.178493605094451	0.179242928368759	0.179994659584018	0.183139251930486	0.183908967575983	0.187874564683445	0.145658686557174	0.144768745004268	0.148348850759268	0.150982044857126	0.101639958054903	0.10658731746974	0.112511414811416	0.120469954994178	0.127244196108124	0.140129076232624	0.158068782320661	0.173520631974459	0.189117155345032	0.196799661822423	0.207948163840398	0.213464786311451	0.213148033930817	0.207870656195413	0.19510535118167	0.154070965377496	0.154733904708029	Danish
deu	0.807956597951704	0.807956597951703	0.807956597951704	0.807956597951704	0.807956597951704	0.807956597951703	0.807956597951704	0.807956597951703	0.807956597951703	0.807956597951704	0.807956597951703	0.807956597951703	0.807956597951704	0.807956597951703	0.807956597951702	0.807956597951703	0.807956597951704	0.807956597951703	0.807956597951704	0.813477443879526	0.841497295669831	0.858634863598206	0.858634863598206	0.870192339444468	0.876010205321403	0.881853885828309	0.904959029517349	0.910976046116094	0.93740076817299	0.982513154602259	0.969019843816579	0.994013749297932	0.999729915135868	0.977457632484363	1	1	1	1	1	0.968839259091666	0.874981066057077	0.918839965951513	0.840387667787303	0.686189039396759	0.623444650144021	0.526530628243629	0.443383672355277	0.297142296883238	0.182132258229262	0.154733904708029	German
ell	0.0942592677080494	0.0942592677080493	0.0942592677080494	0.0942592677080493	0.0942592677080494	0.0942592677080494	0.0942592677080493	0.0942592677080493	0.0942592677080494	0.0942592677080493	0.0942592677080493	0.0942592677080493	0.0942592677080494	0.0942592677080494	0.0942592677080492	0.0942592677080494	0.0942592677080493	0.0942592677080494	0.0942592677080493	0.0943700517983425	0.0949140300776788	0.0952324094824444	0.0952324094824446	0.0954413090727723	0.0955447512280727	0.0956475212764951	0.0961381578778033	0.0481191190098282	0.0484862419200481	0.0491255966616542	0.0492739242473921	0.0496477528499921	0.0503364116876496	0.0513993100965749	0.0530999291122914	0.0546441303190373	0.0584921200926992	0.059210586507556	0.067459957538044	0.0802852653362808	0.0925452715847195	0.0985580656546585	0.106933808168273	0.123324347971561	0.131488798396985	0.139629058197186	0.1440162170161	0.150411679312645	0.154070965377496	0.154733904708029	Modern Greek
eng	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.99275606349354	0.9443009257888	0.943758687048025	0.870313758966891	0.928316714856151	1	1	1	1	1	1	1	1	1	1	1	English
