Code	1e-05	1.20679264063933e-05	1.45634847750124e-05	1.75751062485479e-05	2.12095088792019e-05	2.55954792269953e-05	3.08884359647748e-05	3.72759372031494e-05	4.49843266896944e-05	5.42867543932386e-05	6.55128556859551e-05	7.9060432109077e-05	9.54095476349994e-05	0.000115139539932645	0.000138949549437314	0.000167683293681101	0.000202358964772516	0.000244205309454865	0.000294705170255181	0.000355648030622313	0.000429193426012878	0.000517947467923121	0.000625055192527397	0.000754312006335461	0.000910298177991522	0.00109854114198756	0.00132571136559011	0.00159985871960606	0.00193069772888325	0.00232995181051537	0.00281176869797423	0.00339322177189533	0.00409491506238042	0.00494171336132383	0.00596362331659464	0.00719685673001151	0.00868511373751352	0.0104811313415469	0.012648552168553	0.0152641796717523	0.0184206996932671	0.0222299648252619	0.0268269579527972	0.0323745754281764	0.0390693993705461	0.0471486636345739	0.0568986602901829	0.06866488450043	0.0828642772854684	0.1	Lang_Name
afr	0.243537788822137	0.243537788822137	0.243537788822137	0.243537788822136	0.243537788822136	0.243537788822137	0.243537788822137	0.243537788822137	0.243537788822136	0.247111000713531	0.248734903186892	0.251694613595354	0.257861008126422	0.25925510766088	0.260656241131185	0.260656241131184	0.262569486156224	0.267329828391886	0.270475680065918	0.274725304783261	0.281801464581204	0.301965006233609	0.305879865766034	0.307948832495152	0.32385162372868	0.285057282288306	0.288335599470651	0.291099070348508	0.299287590548347	0.24275423618632	0.248284810717826	0.249460052135767	0.270693089761928	0.276927285739177	0.278987843707151	0.28112747337717	0.284892181376236	0.244623683242805	0.250363030509161	0.251090108647135	0.244081238586173	0.225189939622757	0.225512878573349	0.227949679155085	0.220417047184766	0.218606406136456	0.200384032925917	0.16251091398955	0.164497285754399	0.17455363203604	Afrikaans
ara	0.215699762569522	0.215699762569523	0.215699762569523	0.215699762569523	0.215699762569522	0.215699762569523	0.215699762569523	0.215699762569523	0.215699762569522	0.218624451977891	0.219922297816126	0.217774670174312	0.22264587638729	0.223747207029843	0.224853707829087	0.224853707829087	0.225947545817678	0.229691567893892	0.23509617456863	0.238270324973174	0.243786627100768	0.259646095921592	0.26175776988368	0.262984870015173	0.271474704059119	0.277883391105589	0.280946860779833	0.28745626124171	0.281257127361774	0.283180885466979	0.287597580676699	0.292262581285191	0.315786091485046	0.329825265653944	0.272730614742861	0.240815323574133	0.247189783202774	0.25215202341317	0.175470343706727	0.174264905643435	0.156735532402483	0.16782952769152	0.100287062187667	0.103814526825663	0.106186797337599	0.118972606146972	0.124210617327025	0.138176332460836	0.140062813664177	0.149049258144858	Arabic
aze	0.116055469877333	0.116055469877333	0.116055469877333	0.116055469877333	0.116055469877333	0.116055469877333	0.116055469877333	0.116055469877333	0.116055469877333	0.0696147059508299	0.0698848536169119	0.0703678206471595	0.0713821048603233	0.0716022021423156	0.0718228294381053	0.0718228294381052	0.0721423900207102	0.0731839963983728	0.0744909460302433	0.0756863568961911	0.0778111129828109	0.0829694684974359	0.0853929932913387	0.0860734144832569	0.0901168961181777	0.0933927838271046	0.0941184147726336	0.0975113791559633	0.100530746718438	0.103834568906676	0.10667148164062	0.106054405033428	0.0849715136679222	0.0847282861392641	0.0854315373264029	0.0861614763990219	0.0922226116689484	0.0944717175699275	0.0951201013447972	0.095337190645397	0.0976026895776145	0.103456054764836	0.106330940948269	0.103814526825663	0.1061867973376	0.118972606146972	0.124210617327025	0.138176332460836	0.140062813664177	0.149049258144858	Azerbaijani
bul	0.114796091407509	0.11479609140751	0.114796091407509	0.114796091407509	0.114796091407509	0.114796091407509	0.114796091407509	0.11479609140751	0.114796091407509	0.115609308873407	0.0685658723038313	0.0690159790511223	0.0699558080508671	0.0701598101764095	0.0703642083908356	0.0703642083908356	0.0706699763832871	0.0713121280070013	0.0729401536953643	0.0740696726996493	0.0706612624548828	0.0740846360282247	0.0767270851421168	0.0779087397077332	0.0804323354836366	0.0831106235125093	0.0826906378739755	0.0838097011726478	0.0862027976131528	0.0756060493035022	0.0698090367459301	0.0711208247247664	0.0755069537491443	0.0799486412212013	0.0799557896586554	0.0825918232642154	0.087821695951886	0.0891934019571066	0.0913797154379039	0.0915913607622578	0.0929564740794524	0.0981443363462048	0.101326179179657	0.104967516590875	0.107325733484466	0.119118911860392	0.124382339589766	0.138431074140252	0.140330617619541	0.149385901335051	Bulgarian
cat	0.283945536450419	0.283945536450419	0.283945536450419	0.283945536450419	0.283945536450418	0.283945536450419	0.283945536450419	0.283945536450419	0.283945536450419	0.288132329073544	0.290185550650316	0.293932232008414	0.301269481550461	0.303030938455943	0.304801740284784	0.304801740284784	0.30720616756674	0.3107283073793	0.315427193339987	0.318717656176659	0.321790866348464	0.340281916576081	0.338004088633806	0.33776468830881	0.35010842412065	0.216966450187705	0.21995106470132	0.221442945489552	0.227618506176623	0.232403631998533	0.234813067168774	0.235283631780025	0.254789519592531	0.271387766778263	0.273284334481995	0.281687800816779	0.291706690725649	0.30358759598857	0.255174537986399	0.255661662400578	0.259859244206419	0.284107578252882	0.279656578151426	0.276791451859174	0.283899903869362	0.213543002200309	0.165776841451734	0.170145361041097	0.171896627683246	0.180560113500553	Catalan
ces	0.336850512504975	0.336850512504975	0.336850512504975	0.336850512504975	0.336850512504975	0.336850512504975	0.336850512504975	0.336850512504975	0.336850512504975	0.342063073346809	0.344588738913957	0.349189422394155	0.358263542692947	0.360422912511775	0.362593810789547	0.362593810789547	0.36556411766903	0.365733892412221	0.372056945992219	0.376881506202247	0.382164300451667	0.407343798907178	0.407875512749996	0.408925382422394	0.426899455802047	0.434428047086044	0.440311677364569	0.410688649948576	0.360457373751999	0.370955340072637	0.326220378373101	0.245558219556126	0.267516446752988	0.286565819613794	0.288782893985373	0.296098469866108	0.302603482322021	0.311212043764404	0.321364662619652	0.322165504132528	0.328424355742444	0.347898610256821	0.345386829615784	0.345217907585979	0.313899461863961	0.28191478379053	0.278000537889782	0.285591554132831	0.284295985565611	0.28366941426147	Czech
cym	0.0933131876088384	0.0933131876088386	0.0933131876088384	0.0933131876088384	0.0933131876088384	0.0933131876088385	0.0933131876088384	0.0933131876088386	0.0933131876088383	0.0937347675948266	0.0939040883278644	0.0470994472757538	0.0474050624879795	0.0474680665846712	0.0475307986353053	0.0475307986353052	0.0476307307138284	0.0480142362603462	0.0486940161303528	0.0492111079595823	0.0501303518283122	0.0521359759329806	0.0536744401661667	0.0543089002548627	0.0558452486139106	0.0572965000712908	0.057485876579542	0.0593330195641491	0.0605975483414504	0.0623860381725572	0.0635999623399804	0.0646487831757565	0.0682146926631486	0.0717128406230031	0.0722818517942757	0.074548641416412	0.0790246143424221	0.0805959411272475	0.0823409252622427	0.0825093949364409	0.0843777050532013	0.0885883190240449	0.0911462704907836	0.0940506981043376	0.0959935497270197	0.106323073052376	0.110486963396907	0.121401516197483	0.122855347955797	0.129715290348386	Welsh
dan	0.296150354828005	0.296150354828006	0.296150354828005	0.296150354828005	0.296150354828005	0.296150354828005	0.296150354828005	0.296150354828006	0.296150354828005	0.300490868315571	0.30260953113484	0.306472265053139	0.314048525635345	0.315861921011252	0.317684735199936	0.317684735199936	0.320168464220111	0.323944413134622	0.329086031347667	0.332716608396066	0.336378909619992	0.356337156352839	0.309347595437567	0.277264512597395	0.225002617184831	0.187741122745248	0.190118910822276	0.19315111393024	0.1982970420299	0.203562698719546	0.206191100978907	0.206785449663305	0.224158610073653	0.239770708015774	0.241233483824196	0.248938029329383	0.260674926020159	0.271002842552779	0.279190692665349	0.279800739041056	0.285353842107281	0.311174492873558	0.308267895308889	0.307288670215923	0.31604381447888	0.303768361192545	0.301538204412552	0.314671678011849	0.257843902125584	0.22966998738323	Danish
deu	0.328111940068739	0.328111940068739	0.328111940068739	0.328111940068739	0.328111940068739	0.328111940068739	0.328111940068739	0.32811194006874	0.328111940068739	0.332644071546764	0.335070584831743	0.339444507804798	0.348605258485222	0.350681570400849	0.352768871303548	0.352768871303547	0.355161673470869	0.362100268065737	0.364692391210494	0.370767006245955	0.378919277364828	0.405506132965298	0.371072600867865	0.327592727354483	0.341623916828131	0.352323524077316	0.356681807136985	0.35613068611044	0.361554004111415	0.33703110344469	0.344584743346048	0.326972731413502	0.279312444013848	0.282381444436638	0.283217761364968	0.24945631092655	0.255402440852295	0.262281717011829	0.223381380101797	0.203505145024376	0.0843777050532013	0.0885883190240449	0.0911462704907837	0.0940506981043377	0.0959935497270197	0.106323073052376	0.110486963396907	0.121401516197483	0.122855347955797	0.129715290348386	German
